SITE,UNIT,DATA_DATE,LANGUAGE,WORKER___1,WORKER___2,WORKER___3,PROVIDER_HANDS_BEF,PROVIDER_HANDS_AFT,NURSE_HANDS_BEF,NURSE_HANDS_AFT,MT_HANDS_BEF,MT_HANDS_AFT
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,2
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,0,0,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,0
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,0,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/13/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,0,,,0,
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/14/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,,,,1,
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/15/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,0
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,2
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,8/16/2024,1,1,0,1,1,1,,,1,1
MSW,Cardiovascular Institute,8/12/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/12/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/12/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/12/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/12/2024,1,1,1,1,1,1,1,1,1,
MSW,Cardiovascular Institute,8/12/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/13/2024,1,1,1,1,1,1,1,,1,1
MSW,Cardiovascular Institute,8/12/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/12/2024,1,1,1,1,1,1,1,1,1,
MSW,Cardiovascular Institute,8/13/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/15/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/13/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/13/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/13/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/13/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/13/2024,1,1,1,1,1,1,1,,1,1
MSW,Cardiovascular Institute,8/15/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/15/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/15/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/15/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/15/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/14/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/16/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/12/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/16/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/14/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/14/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/16/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/14/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/13/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/16/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/15/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/16/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/13/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/15/2024,2,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/14/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/16/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/13/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/15/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/14/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/14/2024,2,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/15/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/16/2024,2,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/14/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/13/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/14/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/13/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/14/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/15/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/14/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/15/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/15/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/14/2024,1,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/16/2024,1,1,1,1,,1,1,1,1,1
MSW,Cardiovascular Institute,8/14/2024,2,1,1,1,1,1,1,1,1,1
MSW,Cardiovascular Institute,8/16/2024,1,1,1,1,1,1,1,1,1,1
MSW,NULL,9/6/2024,1,1,1,0,1,1,1,1,,
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,Ansonia Internal Medicine,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,0,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,NULL,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,NULL,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,NULL,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/9/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,2,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,9/10/2024,1,1,0,1,1,1,,,1,1
